review,rate
Khách sạn 3 sao vừa túi tiền nhưng chất lượng bằng gần 4-5 sao . Nhân viên vô cùng thân thiện và dễ gần .,7.3

Phòng rộng rãi sạch sẽ.. nhân viên dễ thương. Dịch vụ tốt,9.7

"Nhân viên phục vụ tôt.
Ăn sáng chưa phong phú.",8.5

Nhiều chi tiết và dịch vụ đều hài lòng. Cảm ơn nhiều!,9.4

"Mọi thứ thì ok. Mỗi tội giặt là ko ổn, giặt ko sạch, cái áo lót cho vào máy giặt gãy gập luôn cái gọng của cái áo mình mua 1,2 tr. Thêm nữa lấy đồ giặt là ghi lung tung, ai ghi đồ giặt của mình tận ",8.4

"Khách sạn chưa được vệ sinh sạch bụi và không xử lý mùi hôi, vệ sinh kém từ thang máy. Nhân viên quá nghiêm nghị với khách hàng, thiếu nụ cười. Khách hàng nhường như phải tự phục vụ nhau, không thấy sự hỗ trợ từ nhân viên. ( nhân viên trực ở quầy Lễ Tân tự xưng mình là quản lý ks)",5.2

"Phòng giống trên hình, đẹp nhưng hơi nhỏ. Tủ lạnh không lạnh mấy. Điểm cộng là anh bảo vệ rất vui tính và nhiệt tình",9.4

Phòng giống như hình. Hiện đại thoải mái đẹp dễ thương. Có cái là buồng phòng tự vào dọn phòng dù mình không yêu cầu. Còn lại thì thấy ok hết. Có dịp sẽ thử style phòng khác xem sao.,8.5

"Phòng sạch sẽ, mình đến sớm nên các bạn cũng cố gắng cho mình check in sớm tuỳ thời điểm khách, cảm ơn hotel nhiều cho mẹ con mình trải nghiệm thật thoải mái",9.7

"Rất đẹp, phòng dễ thương và sạch sẽ, sẽ quay lại vào dịp gần nhất",8.5

Khách sạn đẹp sạch sẽ phòng view đẹp mình rất hài lòng nhân viên lễ tân thân thiện nữa,10

Phòng sạch đẹp có view hồ bơi xinh. Tiếc là lúc mình đi buổi tối không có quầy bar chỗ hồ bơi thì pải. ,9.4

"Phục vụ nhiệt tình, phòng sạch",9.7

Phòng không cách âm quá ồn. Khách vào bay lắc gọi không ai giải quyết.,6

"Khách sạn vừa với giá tiền. Cũng gần trung tâm nên đi lại tiện, phòng mới nhưng ga giường cũ",8.5

"Phòng đẹp, sạch sẽ, nhân viên lễ tân nhiệt tình",8.5

"Mọi thứ đều ổn, phòng sạch sẽ",9.1

"Phòng đẹp, cách âm kém nhưng so với giá tiền rẻ thì cũng ok rùi. Hôm mình ở có trục trặc lỗi điều hoà lúc 11h đêm, mất điều hoà và nóng cả tầng mà xử lý quá lâu, làm khách phải gọi trực tiếp cho quản lý thì mới xử trí, khách sạn nên để ý vấn đề này.",9.1

"Phòng có dán, nhân viên chưa nhiet tình lắm",5.5

"Nhân viên phải nói là cực kì dễ thương, khách sạn mới",9.7

"Thề là nhân viên lễ tân lịch sự mà thân thiện lắm luôn ý, hỏi gì cx nhiệt tình, dịch vụ tốt mình rất ưng mẹ mình cx khá thích, có điều là phòng vào nền vẫn hơi ẩm nhưng vấn đề nhỏ",9.4

"Dịch vụ khách sạn tốt, phòng đẹp, nhân viên nhiệt tình.",8.5

"Khách sạn ở An Thượng, yên tĩnh nhưng tiện lợi, gần biển, khu đó cũng sầm uất nhiều hàng quán. Khách sạn to, đẹp, chắc mới. Phòng sạch sẽ, nhưng wifi tầng mình ở yếu.",9.4

"Khách sạn đẹp, ngay gần trung tâm. Phòng 3 người có ban công lớn, nhà tắm sạch sẽ, phòng ốc ok",8.5

Khách đi ngoài hành lang rất ồn ào,6.5

"Khách sạn sạch đẹp, nhân viên thân thiện, nhiệt tình.",8.5

"Nhân viên không dọn phòng, vệ sinh kém.",6.3

Perfect with reasonable price.,9.7

"khách sanh rất tốt, đầy đủ tiện nghi. Có thể vì đèn của thiết bị chống cháy khiến mình hơi khó ngủ vì nó thường xuyên nhấp nháy. còn lại tất cả mọi thứ rất tốt. Nhân viên rất thân thiện.",9.7

"Rất tuyệt vời từ phòng ngủ, ăn uống và nhân viên. Tất cả đều tuyệt vời. Hẹn ngày sẽ quay trở lại",9.4

"Mình đi đợt này vắng , nhà hàng view tầng 11 đẹp , bể bơi vô cực tầng 12, nhân viên thân thiện",9.4

Khách sạn khá ổn chỉ có bữa sáng hơi buồn đồ ăn ít với không họp khẩu vị mình,8.2

"Đẹp rẻ, đồ ăn sáng hơi đơn giản nhưng phù hợp với giá tiền",9.7

Quá tuyệt vời cho một cuộc tình 😗❣️,9.1

"Rẻ mà đẹp, dịch vụ ok, nhân viên thân thiện, nhiệt tình, thang máy hay bị trục trặc",9.4

Phòng ưng lắm luôn view đẹp không gian thoáng mát nhiều cửa kính ban công đẹp,9.4

Mình thuê khách sạn chỉ vì cái hồ bơi vô cực nhưng khi đến nơi hồ bơi lại đang bảo dưỡng nên không sử dụng được.,6.2

"- Thực phẩm ko dc ngon theo như giá đã đặt cơm trưa
- Phòng đặt thì ngày đầu cứ 2tiêng là cúp điện 1 lần
- Mình đặt phòng 2 ngày 2 đêm nhưng mới ngày đầu tiên thì lể tân đã gọi lên và bảo mình trả phòng.",6

"khu đón tiếp khách lộn xộn, 1 đống người, phòng có mùi ẩm mốc, không đáng được 4,5 sao, Khách sạn này chấm chỉ 3 sao, thật phí tiền",6.4

"Tôi đã có kì nghỉ khá tuyệt vời. Phòng ốc sạch sẽ view biển luôn. Nhân viên thân thiện nhiệt tình. Nếu có dịp quay trở lại ĐN, sẽ tiếp tục ở đây.",9.7

"Mọi cái đều tạm ổn, dịch vụ giặt là giá hơi cao so với mặt bằng, buffe sáng hơi ít món chút",8.5

"Khách sạn đẹp, sạch sẽ. Dịch vụ ok. Bể bơi đẹp nhưng hơi nhỏ :). Sẽ ghé lại vào những lần sau.",10

"Vị trí tốt ngay mặt biển, phòng thoải mái đầy đủ tiện nghi. Giá giảm khuyến mãi nên rất đáng để đi.",8.8

"View đẹp, nhân viên nhiệt tình, nếu có dịp sẽ quay lại",10

"Lúc đặt mình đã thấy khách sạn ghi là có chính sách cho trẻ em rồi, nhưng tới vẫn phụ thu cho trẻ 7 tuổi, khách sạn xa bãi biển, xe đạp khách sạn thì hư không có sử dụng được, món ăn sáng tạm ổn",6.3

"Khách sạn cơ sở vật chất tốt, dịch vụ tốt. Bữa sáng không quá ngon. Có 1 điều chưa hài lòng, tụi mình cần gia hạn phòng thêm nửa ngày , thì lễ tân báo hết phòng, và giới thiệu tụi mình khách sạn đối diện. Tuy nhiên, tụi mình khá thất vọng vì phòng vừa nhỏ, ẩm mốc mà lại không đầy đủ tiện nghi nhưng giá khá đắt. Có cảm giác như bị lừa.",9.1

"Nhân viên vui vẻ chăm sóc khách hàng tốt. Nguồn nước mạnh, nóng lạnh tốt. Buổi sáng ăn cũng khá ổn!",8.5

"Khách sạn sạch đẹp, nhân viên phục vụ tận tình niềm nở, đặc biệt là anh Ngô Cảnh rất chu đáo, hướng dẫn tận tình, đi trúng dịp gặp anh là may mắn lắm, Khách sạn có hồ bơi view rất xịn xò, nằm gần trung tâm dễ di chuyển, có thể thấy được cầu rồng và ra biển cũng tiện. Đối diện có quán ăn, nướng cũng ok. Ăn sáng cũng đầy đủ các món. Trải nghiệm tuyệt vời!!",9.7

"Phòng sạch, giá tốt, phục vụ chu đáo",9.1

"Nhân viên phục vụ tốt, nhiệt tình",8.5

"khách sạn phòng hơi nhỏ nhưng rát mới và sạch sẽ, ăn sáng ngon và nhiều món, sẽ quay lại Sanmarino,,",9.7

"Khách sạn phòng hơi nhỏ, đồ ăn ít món còn lại dịch vụ đều tốt",9.1

"Rất hài lòng với dịch vụ, và nhân viên ở đây",9.4

"mình lấy đến đúng giờ nhưng khachs sạn phải chuẩn bị thêm gần 1 giờ mới có phòng, làm cho gia đình mình phải chờ đợi ở sảnh khá lâu. Khăn tắm chuẩn bị cho khách bị rách. Đồ ăn sáng không được ngon cho lắm. Nói chung dịch vụ khách sạn khá tệ...",6.4

"Không có gì không hài lòng, chất lượng và dịch vụ là hoản hảo, bể bơi có view biển, cầu rồng, và thành phố siêu xịn luôn, mình sẽ giới thiệu khách sạn này cho bạn bè và người thân",10

"Khách sạn vừa mới được tân trang và bảo trì rất đẹp, phòng siêu đẹp và sạch sẽ, từ tầng 4 trở lên có view biển siêu xịn luôn, mình cực kỳ hài lòng về các bạn lễ tân, luôn tươi cười và hỗ trợ hết mình. Thật sự rất hài lòng luôn ạ, Cảm ơn Khách sạn ạ.",10

"Khách sạn siêu xịn mọi người ạ, hình như mới được cải tạo, mọi thứ đều rất mới, các bạn lễ tân siêu thân thiện và nhiệt tình, mình con được tặng móc khoá lưu niệm rất đẹp. Mọi người lên chọn khách sạn này vì nó có vị trí và tiện ích rất hoàn hảo. Cảm ơn khách sạn😍🥰❤️🦚",10

"Một chuyến đi tuyệt vời, nhân viên nhiệt tình thân thiện phòng sạch sẽ thoáng mát, vị trí dường như hoàn hảo cách bãi biển một khoảng cách không xa bạn chỉ mất vài phút là đi tới xung quanh có các quán ăn. Nếu bạn muốn có một kì nghỉ tuyệt vời hãy đến khách sạn này để tận hưởng, bạn sẽ có một kì nghỉ thật tuyệt vời",10

"Khách sạn bẩn có mùi hôi lắm ạ, mình nhận phòng thấy ga ẩm móc đã yêu cầu thay ga và nhân viên đã thay ga, nhân viên ok nhưng phòng bẩn, hành lang rất hôi",6

"Khách sạn tuyệt vời lắm khá to, to hơn mình nghĩ. Chị lễ tân rất nhẹ nhàng và nhiệt tình. Phòng ốc thì sạch sẽ khá giống hình vị trí cũng thuận tiện. Nếu có dịp quay lại nhất định mình sẽ chọn nơi đây",9.7

"Khách sạn xuống cấp, cũ, vệ sinh chư tốt.",6

"Phòng sạch sẽ, thoải mái, nhân viên thân thiện, có dịp sẽ quay lại",9.7

Trải nghiệm rất tốt. Sẽ còn quay lại.,10

Tốt sạch sẽ. Nhưng cửa sổ nơi tôi ở còn hơi bẩn.,8.5

Tuyệt vời ạ! Lần sau quay lại sẽ tiếp tục chọn Golden Line Hotel Danang!,10

"Phòng sạch sẽ, giường thoải mái rất tốt cho giấc ngủ",8.5

"Khách sạn sạch sẽ, nhân viên thân thiện nhiệt tình, hỗ trợ khách rất chu đáo và tận tình. Mình rất hài lòng về kỳ nghỉ tại khách sạn. Thanks.",8.5

"Khách sạn gần biển, cơ sở vật chất mới. Nhân viên rất nhiệt tình, chu đáo. Bữa sang Buffet cũng rất phong phú với món ăn cho cả khách nước ngoài và khách Việt, có cả món địa phương. Bể bơi nhìn ra biển rất đẹp.",9.7

Khách sạn mới sạch sẽ ! Nhân viên nhẹ nhàng phục vụ nhiệt tình ! Bể bơi tầng 11 đẹp Lần sau tôi vẫn chọn goldenline,9.7

tốt đẹp ở lại !!! Tôi chắc chắn sẽ trở lại,10

"Khách sạn style hiện đại, ví trí rất thuận tiện ra biển cũng gần và ra cầu Rồng chỉ mất 5 phút đi taxi. Tuy nhiên phòng tắm không có vách kính riêng nên hơi bất tiện dễ bị văng nước ra sàn.",8.5

"Phòng chờ nhỏ, các ghế sofa thấy cũ dính những vệt dơ. khách sạn tuy 3 năm nhưng thấy cũ, các khâu vệ sinh cửa kính không được kỹ, nên nhìn xuống cấp, mình đặt suite. Nội thất trong phòng ok sạch sẽ. Nếu khách sạn chú tâm đến vệ sinh và hình ảnh bên ngoài hơn sẽ ok. Nhân viên dễ thương.",8.4

"Khách sạn tuyệt vời, nice staff, phòng suite view đẹp",8.8

"Sạch sẽ, xinh xắn và nhân viên cực kì dễ thương. 10 điểm",9.4

"Khách sạn sạch sẽ, nhân viên phục vụ và lễ tân nhiệt tình, chu đáo. Cơ sở vật chất tốt Tuy nhiên cách âm giữa các phòng chưa thực sự tốt, tiếng TV hay nói chuyện của phòng kế bên hầu hết đều nghe rõ",8.5

"Khách sạn sạch đẹp thoáng mát, nhân viên cực kì thân thiện, buffet sáng ngon, ngay gần biển và khu trung tâm, có thể đi bộ ra biển, đáng tiền, có dịp đi đà nẵng sẽ quay lại",10

Phòng ok không quá bé như hình ảnh. Phục vụ tốt! Nhân viên thân thiện nhưng buffet sáng hơi ít món,9.7

"Các bạn nhân viên siêu nice, khách sạn có phòng và view đẹp. Mọi thứ đều ok.",9.7

"Xe ô tô đến không có nhân viên hướng dẫn ngay phía trước, phải tự tìm chỗ đậu. Vào đến sảnh cũng không có người ứng trực, khách sạn giá chuẩn 5* nhưng dịch vụ thực sự 1*. Chắc chắn không bao giờ quay trở lại!",5.8

"Phòng family view siêu đẹp ạ, phù hợp với gia đình. Bể bơi cũng đẹp. Buffet ăn sáng ngon. Nhân viên thân thiện nhiệt tình",10

Chất lượng phục vụ tốt nhân viên nhiệt tình tuy nhiên phòng hơi nhỏ nhưng sạch sẽ thoáng bữa sáng chưa phong phú nhưng ăn được. Điều tồi tệ là trước sảnh khách sạn có những taxi móc ngoặc với quán ăn điển hình là quán Cây Sung giá ở đây rất đắt chặt chém khách. Vì không có thông tin của xe taxi nên nhờ khách sạn cải thiện và phản ánh lại với thành phố để có biện pháp xử lý. Những taxi đỗ trước cửa khách sạn đều có móc ngoặc với quán ăn hoa hồng,9.7

"Mọi người ở khách sạn rất nhiệt tình, rất chu đáo, phòng sạch đẹp, view thì đẹp xỉu.",9.7

Nhân viên không chủ động trong việc giúp đỡ khách trong quá trình lưu trú tại đây. Tôi không hài lòng về nhân viên ở đây.,6.9

Khách sạn 5 sao nhưng tiện ích binh thường,6.5

Nhà đi có 2 bố con nhưng thấy khá ok không vấn đề phàn nàn gì nhé,8.5

"Khách sạn mới, đẹp. Hồ bơi, bar, Gym trên mái tuyệt vời. view đẹp. Rất hài lòng. Đồ ăn sáng hơi thiếu phong phú, tuy vậy mình không qtrong khoảng này lắm. Sẽ quay lại nhìu lần nữa",9.4

"khách sạn mới, đẹp, dịch vụ tốt, ăn sáng ngon",9.7

"Phòng view biển đẹp, sạch sẽ, nhân viên nhiệt tình !!!",9.7

"Khách sạn mới, sạch sẽ, dọn phòng mỗi ngày, nhân viên thân thiện, lịch sự , chu đáo, giá cả hợp lý, nội thất rất ok. Mình ở khách sạn trúng ngày sinh nhật của mình còn được khách sạn tặng bánh sinh nhật nữa. Nói chung hoàn toàn hài lòng.",9.7

Nhân viên lễ tân và chú bảo vệ khách sạn đều rất nhiệt tình dù mình check in gần 12h đêm rồi. Bạn lễ tân nam còn hướng dẫn đường đi cụ thể cho mình và rất thân thiện. Mình rất hài lòng với trải nghiệm ở Avora,9.7

"khách sạn rất sạch sẽ, mình rất hài lòng, mình đặt phòng 4 người, rộng rãi và thoáng view ra đường phố. nhân viên rất nhiệt tình",8.5

Khách sạn gần trung tâm. Rất thuận lợi đi đến những nơi ăn uống và vui chơi trong thành phố. Phòng sạch sẽ ấm cúng. Nhân viên lễ tân nhiệt tình. Sẽ quay lại nếu có dịp vào Đà Nẵng,10

"Sạch sẽ, phục vụ tận tình vui vẻ",9.4

"Phòng mới, sạch sẽ, trong thành phố gần sân bay, rất tốt.",10

"Phòng rộng rãi, sạch sẽ, gần khu mua sắm, gần sân bay, ăn sáng ngon miệng.",8.5

โรงแรมสะอาด พนักงานบริการดีมาก ข้างรร มาถนนคนเดินเล็กๆ ร้านค้า ร้านอาหารมีใกล้กับรร,9.4

"Không xứng đáng với tiêu chuẩn 5 sao, service kém, nhân viên lễ tân thiêu nhiệt tình",5.3

Đi mùa này zui lắm lòng em như rộn ràng,9.1

"Dịch vụ nhiệt tình, sạch sẽ. Không gian đẹp, không phải dát vàng mọi thứ nhưng vẫn rất tạo điểm nhấn.",9.4

Mình đặt khách sạn cho dịp sinh nhật cùng người yêu mình. Thật không ngờ là khách sạn đã bất ngờ tổ chức sinh nhật và tặng bánh cũng như trái cây cho mình mặc dù mình không thông báo trước đó. Dọn dẹp rất sạch sẽ dọn phòng 24/24. Nhân viên vô cùng dễ thương đáng yêu rất hiếu khách. Các anh bảo vệ ở ngoài sẵn chờ cũng rất dễ thương. Mình nhất định sẽ quay trở lại khách sạn vào dịp gần nhất,10
